"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-16 22:00","2019","11","16","22:00","-3.9","","-10.9","","58","","","","","","","","101.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-16 23:00","2019","11","16","23:00","-3.9","","-10.2","","61","","","","","","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 00:00","2019","11","17","00:00","-4.3","","-10.7","","61","","","","","","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 01:00","2019","11","17","01:00","-4.6","","-10.6","","63","","","","","","","","101.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 02:00","2019","11","17","02:00","-4.4","","-10.1","","64","","","","","","","","101.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 03:00","2019","11","17","03:00","-4.3","","-9.8","","65","","","","","","","","101.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 04:00","2019","11","17","04:00","-4.6","","-9.9","","67","","","","","","","","101.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 05:00","2019","11","17","05:00","-4.7","","-9.3","","70","","","","","","","","101.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 06:00","2019","11","17","06:00","-4.3","","-8.2","","74","","","","","","","","101.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 07:00","2019","11","17","07:00","-4.2","","-7.9","","76","","","","","","","","101.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 08:00","2019","11","17","08:00","-3.7","","-7.5","","75","","","","","","","","101.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 09:00","2019","11","17","09:00","-1.8","","-7.1","","67","","","","","","","","101.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 10:00","2019","11","17","10:00","0.3","","-6.9","","59","","","","","","","","101.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 11:00","2019","11","17","11:00","1.3","","-9.3","","45","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 12:00","2019","11","17","12:00","2.0","","-8.8","","45","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 13:00","2019","11","17","13:00","2.3","","-8.9","","43","","","","","","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 14:00","2019","11","17","14:00","1.5","","-8.2","","49","","","","","","","","100.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 15:00","2019","11","17","15:00","1.8","","-7.2","","51","","","","","","","","100.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 16:00","2019","11","17","16:00","2.0","","-6.3","","54","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 17:00","2019","11","17","17:00","2.0","","-5.5","","57","","","","","","","","100.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 18:00","2019","11","17","18:00","2.4","","-4.8","","59","","","","","","","","100.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 19:00","2019","11","17","19:00","3.2","","-3.0","","64","","","","","","","","100.34","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 20:00","2019","11","17","20:00","3.8","","-2.3","","64","","","","","","","","100.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 21:00","2019","11","17","21:00","3.7","","-1.1","","71","","","","","","","","100.19","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 22:00","2019","11","17","22:00","3.9","","-1.2","","69","","","","","","","","100.10","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-17 23:00","2019","11","17","23:00","3.8","","-0.9","","72","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 00:00","2019","11","18","00:00","3.7","","-0.9","","72","","","","","","","","100.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 01:00","2019","11","18","01:00","3.6","","-0.5","","75","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 02:00","2019","11","18","02:00","3.7","","-0.2","","76","","","","","","","","99.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 03:00","2019","11","18","03:00","3.6","","-0.3","","76","","","","","","","","99.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 04:00","2019","11","18","04:00","3.7","","0.3","","78","","","","","","","","99.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 05:00","2019","11","18","05:00","3.4","","0.3","","80","","","","","","","","99.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 06:00","2019","11","18","06:00","3.4","","0.8","","83","","","","","","","","99.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 07:00","2019","11","18","07:00","3.3","","0.6","","83","","","","","","","","99.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 08:00","2019","11","18","08:00","2.8","","0.2","","83","","","","","","","","99.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 09:00","2019","11","18","09:00","3.1","","0.5","","83","","","","","","","","99.78","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 10:00","2019","11","18","10:00","2.7","","0.7","","87","","","","","","","","99.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 11:00","2019","11","18","11:00","2.4","","0.8","","89","","","","","","","","99.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 12:00","2019","11","18","12:00","2.8","","1.2","","90","","","","","","","","99.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 13:00","2019","11","18","13:00","2.5","","0.9","","89","","","","","","","","99.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 14:00","2019","11","18","14:00","2.6","","0.9","","88","","","","","","","","99.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 15:00","2019","11","18","15:00","2.9","","1.1","","88","","","","","","","","99.50","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 16:00","2019","11","18","16:00","2.9","","1.1","","88","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 17:00","2019","11","18","17:00","3.0","","1.2","","88","","","","","","","","99.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 18:00","2019","11","18","18:00","3.1","","1.1","","87","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 19:00","2019","11","18","19:00","3.2","","1.0","","85","","","","","","","","99.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 20:00","2019","11","18","20:00","3.0","","0.8","","85","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 21:00","2019","11","18","21:00","2.8","","0.5","","85","","","","","","","","99.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 22:00","2019","11","18","22:00","2.6","","0.5","","86","","","","","","","","99.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-18 23:00","2019","11","18","23:00","2.5","","0.4","","86","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 00:00","2019","11","19","00:00","2.5","","0.3","","86","","","","","","","","99.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 01:00","2019","11","19","01:00","2.5","","0.4","","86","","","","","","","","99.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 02:00","2019","11","19","02:00","2.3","","0.2","","86","","","","","","","","99.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 03:00","2019","11","19","03:00","2.2","","0.3","","87","","","","","","","","99.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 04:00","2019","11","19","04:00","2.0","","0.3","","88","","","","","","","","99.42","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 05:00","2019","11","19","05:00","1.9","","0.0","","88","","","","","","","","99.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 06:00","2019","11","19","06:00","1.9","","-0.3","","85","","","","","","","","99.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 07:00","2019","11","19","07:00","1.7","","-0.7","","84","","","","","","","","99.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 08:00","2019","11","19","08:00","1.8","","-0.8","","82","","","","","","","","99.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 09:00","2019","11","19","09:00","2.0","","-0.5","","84","","","","","","","","99.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 10:00","2019","11","19","10:00","2.6","","-0.2","","81","","","","","","","","99.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 11:00","2019","11","19","11:00","3.1","","0.1","","81","","","","","","","","99.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 12:00","2019","11","19","12:00","3.7","","0.4","","79","","","","","","","","99.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 13:00","2019","11","19","13:00","3.6","","-0.8","","73","","","","","","","","99.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 14:00","2019","11","19","14:00","4.1","","-0.3","","73","","","","","","","","99.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 15:00","2019","11","19","15:00","4.2","","-0.4","","72","","","","","","","","99.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 16:00","2019","11","19","16:00","3.7","","-0.6","","74","","","","","","","","99.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 17:00","2019","11","19","17:00","3.6","","-0.4","","75","","","","","","","","99.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 18:00","2019","11","19","18:00","3.4","","0.4","","81","","","","","","","","99.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 19:00","2019","11","19","19:00","3.6","","0.6","","81","","","","","","","","99.92","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 20:00","2019","11","19","20:00","3.9","","0.7","","80","","","","","","","","99.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 21:00","2019","11","19","21:00","3.8","","0.7","","80","","","","","","","","99.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 22:00","2019","11","19","22:00","3.9","","0.7","","80","","","","","","","","99.98","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-19 23:00","2019","11","19","23:00","3.9","","0.9","","80","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 00:00","2019","11","20","00:00","3.7","","0.8","","81","","","","","","","","99.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 01:00","2019","11","20","01:00","3.7","","1.0","","82","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 02:00","2019","11","20","02:00","3.8","","1.3","","84","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 03:00","2019","11","20","03:00","3.8","","1.2","","83","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 04:00","2019","11","20","04:00","3.8","","1.0","","82","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 05:00","2019","11","20","05:00","3.8","","1.0","","82","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 06:00","2019","11","20","06:00","3.7","","0.9","","82","","","","","","","","100.30","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 07:00","2019","11","20","07:00","3.7","","0.9","","82","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 08:00","2019","11","20","08:00","3.8","","1.2","","83","","","","","","","","100.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 09:00","2019","11","20","09:00","4.5","","1.4","","80","","","","","","","","100.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 10:00","2019","11","20","10:00","5.3","","1.6","","77","","","","","","","","100.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 11:00","2019","11","20","11:00","5.9","","1.7","","74","","","","","","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 12:00","2019","11","20","12:00","6.7","","1.7","","70","","","","","","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 13:00","2019","11","20","13:00","7.5","","1.6","","66","","","","","","","","100.58","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 14:00","2019","11","20","14:00","7.9","","1.1","","62","","","","","","","","100.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 15:00","2019","11","20","15:00","8.1","","0.9","","60","","","","","","","","100.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 16:00","2019","11","20","16:00","7.7","","0.7","","61","","","","","","","","100.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 17:00","2019","11","20","17:00","7.7","","0.9","","62","","","","","","","","100.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 18:00","2019","11","20","18:00","7.5","","0.9","","63","","","","","","","","100.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 19:00","2019","11","20","19:00","5.3","","-0.2","","68","","","","","","","","100.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 20:00","2019","11","20","20:00","4.6","","-0.1","","72","","","","","","","","100.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 21:00","2019","11","20","21:00","4.3","","0.4","","76","","","","","","","","100.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 22:00","2019","11","20","22:00","3.2","","-0.1","","79","","","","","","","","100.96","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-20 23:00","2019","11","20","23:00","2.5","","0.1","","84","","","","","","","","100.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 00:00","2019","11","21","00:00","2.0","","-0.5","","84","","","","","","","","100.93","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 01:00","2019","11","21","01:00","2.0","","-0.5","","84","","","","","","","","100.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 02:00","2019","11","21","02:00","1.1","","-0.7","","88","","","","","","","","100.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 03:00","2019","11","21","03:00","1.1","","-0.5","","89","","","","","","","","100.94","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 04:00","2019","11","21","04:00","2.0","","0.6","","90","","","","","","","","100.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 05:00","2019","11","21","05:00","2.6","","0.2","","84","","","","","","","","100.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 06:00","2019","11","21","06:00","3.5","","0.8","","82","","","","","","","","100.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 07:00","2019","11","21","07:00","3.6","","0.7","","81","","","","","","","","100.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 08:00","2019","11","21","08:00","4.0","","0.7","","79","","","","","","","","100.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 09:00","2019","11","21","09:00","4.8","","1.3","","78","","","","","","","","100.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 10:00","2019","11","21","10:00","5.5","","1.7","","77","","","","","","","","100.59","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 11:00","2019","11","21","11:00","6.0","","2.4","","78","","","","","","","","100.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 12:00","2019","11","21","12:00","6.1","","1.7","","73","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 13:00","2019","11","21","13:00","6.6","","1.6","","70","","","","","","","","100.20","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 14:00","2019","11","21","14:00","6.4","","1.8","","72","","","","","","","","100.03","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 15:00","2019","11","21","15:00","6.2","","2.5","","77","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 16:00","2019","11","21","16:00","5.7","","2.8","","81","","","","","","","","99.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 17:00","2019","11","21","17:00","6.2","","2.5","","77","","","","","","","","99.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 18:00","2019","11","21","18:00","6.0","","3.0","","81","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 19:00","2019","11","21","19:00","6.8","","3.8","","81","","","","","","","","99.32","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 20:00","2019","11","21","20:00","7.0","","4.6","","85","","","","","","","","99.22","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 21:00","2019","11","21","21:00","7.7","","5.1","","84","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 22:00","2019","11","21","22:00","7.8","","5.8","","88","","","","","","","","99.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-21 23:00","2019","11","21","23:00","8.4","","6.8","","90","","","","","","","","98.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 00:00","2019","11","22","00:00","9.1","","7.3","","88","","","","","","","","98.91","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 01:00","2019","11","22","01:00","11.3","","8.0","","80","","","","","","","","98.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 02:00","2019","11","22","02:00","10.1","","5.0","","70","","","","","","","","99.01","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 03:00","2019","11","22","03:00","8.1","","2.5","","68","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 04:00","2019","11","22","04:00","7.0","","1.6","","68","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 05:00","2019","11","22","05:00","6.2","","0.9","","69","","","","","","","","99.23","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 06:00","2019","11","22","06:00","5.4","","-0.1","","68","","","","","","","","99.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 07:00","2019","11","22","07:00","4.1","","-2.1","","64","","","","","","","","99.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 08:00","2019","11","22","08:00","3.6","","-2.6","","64","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 09:00","2019","11","22","09:00","4.1","","-2.9","","60","","","","","","","","99.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 10:00","2019","11","22","10:00","3.9","","-3.5","","58","","","","","","","","99.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 11:00","2019","11","22","11:00","2.6","","-2.6","","68","","","","","","","","99.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 12:00","2019","11","22","12:00","3.4","","-5.4","","52","","","","","","","","99.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 13:00","2019","11","22","13:00","2.9","","-7.9","","45","","","","","","","","99.90","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 14:00","2019","11","22","14:00","3.0","","-8.0","","44","","","","","","","","99.99","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 15:00","2019","11","22","15:00","2.8","","-7.3","","47","","","","","","","","100.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 16:00","2019","11","22","16:00","2.2","","-7.1","","50","","","","","","","","100.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 17:00","2019","11","22","17:00","1.9","","-7.0","","52","","","","","","","","100.24","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 18:00","2019","11","22","18:00","1.5","","-7.0","","53","","","","","","","","100.33","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 19:00","2019","11","22","19:00","1.1","","-7.1","","55","","","","","","","","100.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 20:00","2019","11","22","20:00","0.9","","-6.3","","58","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 21:00","2019","11","22","21:00","1.5","","-6.4","","55","","","","","","","","100.43","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 22:00","2019","11","22","22:00","0.7","","-6.9","","57","","","","","","","","100.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-22 23:00","2019","11","22","23:00","0.3","","-6.5","","61","","","","","","","","100.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 00:00","2019","11","23","00:00","-0.1","","-6.4","","63","","","","","","","","100.31","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 01:00","2019","11","23","01:00","0.3","","-5.3","","66","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 02:00","2019","11","23","02:00","0.1","","-5.0","","68","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 03:00","2019","11","23","03:00","-0.5","","-5.6","","69","","","","","","","","100.26","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 04:00","2019","11","23","04:00","-0.7","","-5.3","","71","","","","","","","","100.21","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 05:00","2019","11","23","05:00","-0.4","","-5.2","","70","","","","","","","","100.18","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 06:00","2019","11","23","06:00","-0.9","","-5.6","","71","","","","","","","","100.12","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 07:00","2019","11","23","07:00","-0.7","","-5.7","","69","","","","","","","","100.08","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 08:00","2019","11","23","08:00","-0.4","","-5.7","","67","","","","","","","","100.05","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 09:00","2019","11","23","09:00","0.5","","-5.7","","63","","","","","","","","100.04","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 10:00","2019","11","23","10:00","2.1","","-5.1","","59","","","","","","","","99.97","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 11:00","2019","11","23","11:00","3.4","","-5.2","","53","","","","","","","","99.85","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 12:00","2019","11","23","12:00","4.7","","-3.4","","56","","","","","","","","99.76","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 13:00","2019","11","23","13:00","5.3","","-2.6","","57","","","","","","","","99.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 14:00","2019","11","23","14:00","4.6","","-2.0","","63","","","","","","","","99.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 15:00","2019","11","23","15:00","4.2","","-1.6","","66","","","","","","","","99.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 16:00","2019","11","23","16:00","4.1","","-1.6","","66","","","","","","","","99.36","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 17:00","2019","11","23","17:00","3.7","","-1.7","","68","","","","","","","","99.29","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 18:00","2019","11","23","18:00","4.0","","-1.0","","70","","","","","","","","99.27","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 19:00","2019","11","23","19:00","4.0","","-0.8","","71","","","","","","","","99.14","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 20:00","2019","11","23","20:00","3.9","","-0.8","","71","","","","","","","","99.06","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 21:00","2019","11","23","21:00","4.0","","-0.8","","71","","","","","","","","98.95","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 22:00","2019","11","23","22:00","3.8","","0.0","","77","","","","","","","","98.88","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-23 23:00","2019","11","23","23:00","3.8","","-0.2","","75","","","","","","","","98.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 00:00","2019","11","24","00:00","3.5","","-0.2","","77","","","","","","","","98.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 01:00","2019","11","24","01:00","3.3","","-0.3","","77","","","","","","","","98.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 02:00","2019","11","24","02:00","3.3","","-0.4","","77","","","","","","","","98.73","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 03:00","2019","11","24","03:00","2.4","","-1.6","","75","","","","","","","","98.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 04:00","2019","11","24","04:00","1.5","","-3.0","","72","","","","","","","","98.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 05:00","2019","11","24","05:00","1.5","","-2.8","","73","","","","","","","","98.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2019-11-24 06:00","2019","11","24","06:00","0.2","","-3.5","","76","","","","","","","","98.71","","","","","","NA"
